sector,entityid,entityName,plantid,balancing_authority_code,balancing.authority.name,status,gen_cap,operating.year.month,geometry,intersection,geoid
ipp-non-chp,63205,"Brush Creek Solar, LLC",63464,PGE,Portland General Electric Company,OP,2.2,2020-05,-122.813127|44.984217,12881,41047010503
ipp-non-chp,63206,"Minke Solar, LLC",63465,PGE,Portland General Electric Company,OP,2.2,2020-12,-122.622665|45.172332,13007,41005023800
ipp-non-chp,63207,"Drift Creek Solar, LLC",63466,PGE,Portland General Electric Company,OP,2.2,2020-05,-122.803509|44.970572,12881,41047010503
ipp-non-chp,63208,"Bighorn Solar, LLC",63467,PGE,Portland General Electric Company,OP,2.2,2020-12,-122.954234|44.965702,13096,41047001603
ipp-non-chp,63339,"Fort Rock Solar I, LLC",63636,BPAT,Bonneville Power Administration,OP,9.9,2020-03,-121.003496|43.320081,12626,41037960100
ipp-non-chp,63459,"Suntex Solar, LLC",63778,BPAT,Bonneville Power Administration,OP,10,2020-07,-119.68621|43.56149,13253,41025960100
ipp-non-chp,63460,"Rock Garden, LLC",63779,BPAT,Bonneville Power Administration,OP,10,2020-06,-120.93038|43.39691,12626,41037960100
ipp-non-chp,63468,"Alkali Solar, LLC",63795,BPAT,Bonneville Power Administration,OP,10,2020-06,-121.0035|43.31942,12626,41037960100
ipp-non-chp,63469,"West Hines Solar I, LLC",63796,BPAT,Bonneville Power Administration,OP,10,2020-06,-119.14713|43.50259,13274,41025960200
ipp-non-chp,63573,SulusSolar17,63908,PGE,Portland General Electric Company,OP,3.1,2020-06,-122.433515|45.34891,13010,41005023100
ipp-non-chp,63592,Riley Solar I LLC,63925,BPAT,Bonneville Power Administration,OP,10,2020-07,-119.6852|43.5559,13253,41025960100
ipp-non-chp,63593,Fort Rock Solar IV LLC,63926,BPAT,Bonneville Power Administration,OP,10,2020-06,-120.956087|43.38988,12626,41037960100
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,63956,PGE,Portland General Electric Company,OP,2.3,2020-11,-123.10175|45.18484,13219,41071030900
ipp-non-chp,60025,Greenbacker Renewable Energy Corporation,63957,PGE,Portland General Electric Company,OP,2.3,2020-10,-122.32942|45.26866,13292,41005023600
ipp-non-chp,63623,"Thor Solar 1 CEI, LLC",63958,PGE,Portland General Electric Company,OP,2,2020-12,-122.938|44.985,13096,41047001603
ipp-non-chp,63623,"Thor Solar 1 CEI, LLC",63959,PGE,Portland General Electric Company,OP,2,2020-12,-122.793791|45.11601,13140,41047010400
ipp-non-chp,63623,"Thor Solar 1 CEI, LLC",63960,PGE,Portland General Electric Company,OP,2,2020-12,-122.806|45.254,13268,41047010201
ipp-non-chp,63623,"Thor Solar 1 CEI, LLC",63961,PGE,Portland General Electric Company,OP,4,2020-12,-122.333|45.42,13279,41005023401
ipp-non-chp,63623,"Thor Solar 1 CEI, LLC",63962,PGE,Portland General Electric Company,OP,2,2020-12,-122.662|45.102,13007,41005023800
ipp-non-chp,63623,"Thor Solar 1 CEI, LLC",63963,PGE,Portland General Electric Company,OP,2,2020-12,-122.591|45.182,13007,41005023800
ipp-non-chp,63623,"Thor Solar 1 CEI, LLC",63964,PGE,Portland General Electric Company,OP,2,2020-12,-122.904499|45.139507,13175,41047010303
ipp-non-chp,63624,SulusSolar35,63969,PGE,Portland General Electric Company,OP,3,2020-07,-122.649655|45.140551,13007,41005023800
ipp-non-chp,63656,SulusSolar28,64007,PGE,Portland General Electric Company,OP,3,2020-10,-123.52|45.1,13042,41071030502
ipp-non-chp,63671,GreenparkSolar,64033,PGE,Portland General Electric Company,OP,1.3,2020-11,-122.937451|44.879414,13130,41047002700
ipp-non-chp,63670,SulusSolar25,64034,PGE,Portland General Electric Company,OP,2.2,2020-10,-122.82|45.27,13268,41047010201
ipp-non-chp,63688,SulusSolar29,64048,PGE,Portland General Electric Company,OP,2.6,2020-12,-122.29|45.46,13279,41005023401
ipp-non-chp,56565,TX Solar I LLC,57197,ERCO,"Electric Reliability Council of Texas, Inc.",OP,13.9,2010-11,-98.400339|29.304177,15402,48029141700
ipp-non-chp,57021,FRV AE Solar LLC,57699,ERCO,"Electric Reliability Council of Texas, Inc.",OP,30,2011-12,-97.508812|30.238492,18396,48453002210
ipp-non-chp,57386,SunE CPS3 LLC,58009,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10.6,2012-05,-98.669167|29.221944,16997,48029162003
commercial-non-chp,57389,IKEA Property Inc,58013,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1.4,2012-09,-97.690286|30.557044,14716,48491021507
ipp-non-chp,57403,SunE CPS2 LLC,58027,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2012-05,-98.418333|29.245,17034,48029152201
ipp-non-chp,57419,SunE CPS1 LLC,58068,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2012-05,-98.418333|29.245,17034,48029152201
ipp-non-chp,58473,"NVT LICENSES, LLC",58488,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2013-06,-104.3|29.6,14054,48377950200
ipp-non-chp,58489,OCI Solar Power,58537,ERCO,"Electric Reliability Council of Texas, Inc.",OP,40.7,2013-12,-98.444722|29.271667,14856,48029151900
ipp-non-chp,59745,First Solar Asset Management,58710,ERCO,"Electric Reliability Council of Texas, Inc.",OP,30.2,2015-06,-103.35|30.96,16023,48371950500
ipp-non-chp,58489,OCI Solar Power,58716,ERCO,"Electric Reliability Council of Texas, Inc.",OP,4.4,2014-03,-98.331944|29.469444,14083,48029131614
ipp-non-chp,56769,Consolidated Edison Development Inc.,58717,ERCO,"Electric Reliability Council of Texas, Inc.",OP,39.6,2014-08,-100.383889|29.328889,16029,48271950100
ipp-non-chp,56769,Consolidated Edison Development Inc.,59204,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5.5,2015-01,-98.297222|29.479167,17453,48029131606
ipp-non-chp,56769,Consolidated Edison Development Inc.,59205,ERCO,"Electric Reliability Council of Texas, Inc.",OP,100,2015-12,-99.716111|29.216667,13411,48463950200
ipp-non-chp,59359,"BHE Renewables, LLC",59206,ERCO,"Electric Reliability Council of Texas, Inc.",OP,105,2017-03,-102.270833|30.993056,13658,48371950100
ipp-non-chp,56769,Consolidated Edison Development Inc.,59207,ERCO,"Electric Reliability Council of Texas, Inc.",OP,100,2016-08,-99.5525|33.04,18046,48207950300
ipp-non-chp,59180,Newman Solar LLC,59407,EPE,El Paso Electric Company,OP,10.5,2014-12,-106.4275|31.978333,14595,48141010210
ipp-non-chp,17650,Southern Power Co,59994,ERCO,"Electric Reliability Council of Texas, Inc.",OP,160,2016-11,-103.306662|30.960209,16023,48371950500
ipp-non-chp,59777,"Buckthorn Westex, LLC",60044,ERCO,"Electric Reliability Council of Texas, Inc.",OP,202,2018-05,-102.551292|30.57552,16023,48371950500
ipp-non-chp,61123,Upton County Solar 2 LLC,60123,ERCO,"Electric Reliability Council of Texas, Inc.",OP,180,2018-05,-102.272|31.255,16449,48461950200
electric-utility,5701,El Paso Electric Co,60300,EPE,El Paso Electric Company,OP,3,2017-05,-106.218892|31.813061,18632,48141010339
ipp-non-chp,17650,Southern Power Co,60372,ERCO,"Electric Reliability Council of Texas, Inc.",OP,100,2017-04,-101.926522|32.715611,18176,48115950402
ipp-non-chp,60228,CoServ Electric,60427,ERCO,"Electric Reliability Council of Texas, Inc.",OP,2,2015-06,-96.979168|33.2706,17934,48121020103
ipp-non-chp,17650,Southern Power Co,60436,ERCO,"Electric Reliability Council of Texas, Inc.",OP,118.5,2017-04,-102.281744|31.000883,13658,48371950100
ipp-non-chp,58519,Clean Energy Collective LLC,60472,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1,2016-08,-98.26922|29.377966,18282,48029131802
ipp-non-chp,56769,Consolidated Edison Development Inc.,60581,ERCO,"Electric Reliability Council of Texas, Inc.",OP,150,2017-12,-102.29027|31.241808,16449,48461950200
ipp-non-chp,59359,"BHE Renewables, LLC",60682,ERCO,"Electric Reliability Council of Texas, Inc.",OP,50,2017-10,-102.26831|30.98784,13658,48371950100
ipp-non-chp,60400,"Phantom Solar, LLC",60774,ERCO,"Electric Reliability Council of Texas, Inc.",OP,15.4,2017-04,-97.845111|31.114983,18289,48099010504
ipp-non-chp,60476,"Bluebell Solar, LLC",60789,ERCO,"Electric Reliability Council of Texas, Inc.",OP,30,2018-11,-100.828|31.87,14431,48431950100
ipp-non-chp,60636,"SolaireHolman 1, LLC",60989,ERCO,"Electric Reliability Council of Texas, Inc.",OP,50,2017-04,-103.4747|30.45512,14676,48043950500
ipp-non-chp,60520,SoCore Energy LLC,61205,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1.5,2017-02,-99.762212|29.681032,17844,48385950100
ipp-non-chp,57389,IKEA Property Inc,61309,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1.2,2017-12,-97.05|32.82,16391,48439106518
ipp-non-chp,61801,"D E Shaw & Co., LP",61368,ERCO,"Electric Reliability Council of Texas, Inc.",OP,182,2018-12,-102.223537|30.995503,13658,48371950100
ipp-non-chp,61060,Cypress Creek Renewables,61370,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2016-12,-97.768464|32.07868,17261,48035950100
ipp-non-chp,61060,Cypress Creek Renewables,61409,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5.3,2017-12,-96.690448|33.614436,14885,48181001900
ipp-non-chp,61060,Cypress Creek Renewables,61410,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2017-12,-96.868721|33.616526,16464,48181001102
ipp-non-chp,61060,Cypress Creek Renewables,61411,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2017-12,-96.867474|33.624853,16464,48181001102
ipp-non-chp,61100,Harvest Moon Renewable Energy Company LLC,61493,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1.6,2015-12,-96.15994|29.740788,15967,48015760300
ipp-non-chp,61060,Cypress Creek Renewables,61513,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5.3,2017-12,-96.877205|31.286739,17043,48145000400
ipp-non-chp,61060,Cypress Creek Renewables,61514,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5.2,2017-12,-97.148569|33.656072,13566,48097000500
ipp-non-chp,61060,Cypress Creek Renewables,61524,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2017-12,-96.378894|33.498186,17242,48147950702
ipp-non-chp,61060,Cypress Creek Renewables,61532,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2017-12,-96.239739|33.16114,17260,48231961400
ipp-non-chp,61060,Cypress Creek Renewables,61625,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2018-12,-96.627|33.619,16454,48181001700
ipp-non-chp,62080,"Lamesa Solar II, L.L.C.",61697,ERCO,"Electric Reliability Council of Texas, Inc.",OP,50,2018-11,-101.885218|32.713326,18176,48115950402
ipp-non-chp,61323,"PowerFin ASL 1, LLC",61700,ERCO,"Electric Reliability Council of Texas, Inc.",OP,2.6,2018-03,-97.684861|30.265877,17248,48453002110
ipp-non-chp,61060,Cypress Creek Renewables,61810,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2018-12,-95.39071|33.63291,14297,48277000300
ipp-non-chp,61060,Cypress Creek Renewables,61867,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2018-12,-96.076894|29.631324,16037,48015760100
ipp-non-chp,61060,Cypress Creek Renewables,61868,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2018-12,-95.969548|29.537482,14320,48157675800
ipp-non-chp,61060,Cypress Creek Renewables,61871,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2018-11,-96.172617|33.166173,17203,48231960400
ipp-non-chp,61060,Cypress Creek Renewables,61872,ERCO,"Electric Reliability Council of Texas, Inc.",OP,7.5,2019-11,-99.537261|30.872228,13918,48327950300
ipp-non-chp,61060,Cypress Creek Renewables,61873,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2018-11,-97.653747|31.933841,15395,48035950200
ipp-non-chp,61060,Cypress Creek Renewables,61874,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2018-11,-97.260738|31.291151,15695,48309003802
ipp-non-chp,61060,Cypress Creek Renewables,61875,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2019-04,-96.023384|29.205355,16733,48481740600
ipp-non-chp,60146,Ameresco Federal Solutions,61887,EPE,El Paso Electric Company,OP,2,2018-07,-106.372861|31.829986,14998,48141010101
ipp-non-chp,61509,"PGC Plano I, LLC",61895,ERCO,"Electric Reliability Council of Texas, Inc.",OP,7.7,2017-09,-96.84113|33.084219,14861,48085031656
ipp-non-chp,61515,"Phoebe Energy Project, LLC",61906,ERCO,"Electric Reliability Council of Texas, Inc.",OP,250,2019-11,-102.868295|31.843422,15907,48495950400
ipp-non-chp,61524,226HC 8me LLC,61962,ERCO,"Electric Reliability Council of Texas, Inc.",OP,200,2020-06,-100.162375|32.104125,15903,48353950500
ipp-non-chp,61678,RE Rambler LLC,62141,ERCO,"Electric Reliability Council of Texas, Inc.",OP,200,2020-06,-100.6|31.517,14143,48451001704
commercial-non-chp,57389,IKEA Property Inc,62152,ERCO,"Electric Reliability Council of Texas, Inc.",OP,1.7,2019-04,-98.25|29.48,14964,48029131601
ipp-non-chp,63048,Misae Lessee LLC,62249,ERCO,"Electric Reliability Council of Texas, Inc.",OP,240,2020-01,-100.099625|34.380532,16109,48075950100
ipp-non-chp,56215,RWE Renewables Americas LLC,62415,ERCO,"Electric Reliability Council of Texas, Inc.",OP,100,2019-12,-103.7289|31.4308,13665,48389950100
ipp-non-chp,61960,Lapetus Energy Project LLC,62448,ERCO,"Electric Reliability Council of Texas, Inc.",OP,100,2019-12,-102.672809|32.460054,15505,48003950100
ipp-non-chp,62047,"Roadrunner Solar, LLC",62561,ERCO,"Electric Reliability Council of Texas, Inc.",OP,400,2020-08,-102.19222|31.219444,16449,48461950200
electric-utility,16604,City of San Antonio - (TX),62610,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2019-12,-98.61765|29.43445,16902,48029171602
ipp-non-chp,61219,Longroad Energy Services LLC,62755,ERCO,"Electric Reliability Council of Texas, Inc.",OP,300,2020-06,-102.840399|32.287873,15505,48003950100
ipp-non-chp,60496,"Adapture Renewables, Inc.",62773,ERCO,"Electric Reliability Council of Texas, Inc.",OP,59,2020-12,-97.1798|33.5493,13567,48097000900
ipp-non-chp,62682,Kellam Solar LLC,62774,ERCO,"Electric Reliability Council of Texas, Inc.",OP,59,2020-12,-95.7156|32.4744,18413,48467950800
ipp-non-chp,56201,Engie North America,62845,ERCO,"Electric Reliability Council of Texas, Inc.",OP,225,2020-12,-101.621793|32.741383,14104,48033950100
ipp-non-chp,62789,Oberon Solar IB,62932,ERCO,"Electric Reliability Council of Texas, Inc.",OP,30,2020-07,-102.69743|31.692358,16940,48135002200
ipp-non-chp,62788,Oberon Solar IA,62933,ERCO,"Electric Reliability Council of Texas, Inc.",OP,150,2020-07,-102.701206|31.703258,16940,48135002200
ipp-non-chp,61060,Cypress Creek Renewables,62953,ERCO,"Electric Reliability Council of Texas, Inc.",OP,5,2019-11,-97.141218|31.474114,18048,48309003703
ipp-non-chp,61060,Cypress Creek Renewables,63027,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2019-08,-98.834962|27.421553,15371,48479001815
ipp-non-chp,62627,Alchemy Renewable Energy,63180,ERCO,"Electric Reliability Council of Texas, Inc.",OP,9.9,2017-12,-97.35|32.05,15693,48217960200
ipp-non-chp,62842,"Lightsource Renewable Energy Asset Management, LLC",63222,ERCO,"Electric Reliability Council of Texas, Inc.",OP,198.5,2020-12,-95.370856|33.467803,14297,48277000300
ipp-non-chp,61060,Cypress Creek Renewables,63273,ERCO,"Electric Reliability Council of Texas, Inc.",OP,120,2020-08,-95.658144|29.242304,14376,48039662000
ipp-non-chp,63116,"Bluebell Solar II, LLC",63351,ERCO,"Electric Reliability Council of Texas, Inc.",OP,115,2020-12,-100.825|31.888,14431,48431950100
ipp-non-chp,63183,Oxy Renewable Energy LLC,63388,ERCO,"Electric Reliability Council of Texas, Inc.",OP,16.8,2020-05,-102.340588|31.982702,16677,48135003000
ipp-non-chp,56769,Consolidated Edison Development Inc.,63519,ERCO,"Electric Reliability Council of Texas, Inc.",OP,150,2020-07,-102.31165|31.254361,13583,48103950100
ipp-non-chp,63713,CatanSolar,64079,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2020-12,-97.696944|28.871642,16004,48255970400
ipp-non-chp,61677,Sol Systems,64227,ERCO,"Electric Reliability Council of Texas, Inc.",OP,10,2019-12,-98.233324|26.88913,17045,48047950100
ipp-non-chp,57383,Wasatch View Solar LLC,58006,PACE,PacifiCorp - East,OP,1.3,2012-05,-111.895|40.767222,18675,49035102500
ipp-non-chp,59155,"First Wind O&M, LLC",58598,PACE,PacifiCorp - East,OP,3,2015-08,-113.645833|37.639167,19179,49021110300
ipp-non-chp,59155,"First Wind O&M, LLC",58599,PACE,PacifiCorp - East,OP,3,2015-12,-113.09|37.807778,18873,49021110200
ipp-non-chp,59155,"First Wind O&M, LLC",58600,PACE,PacifiCorp - East,OP,3,2015-12,-112.731667|38.023333,19114,49021110100
ipp-non-chp,59155,"First Wind O&M, LLC",58601,PACE,PacifiCorp - East,OP,3,2015-07,-113.008333|38.291389,19218,49001100200
ipp-non-chp,59155,"First Wind O&M, LLC",58602,PACE,PacifiCorp - East,OP,3,2015-07,-113.035556|38.291389,19218,49001100200
ipp-non-chp,59155,"First Wind O&M, LLC",58603,PACE,PacifiCorp - East,OP,2.2,2015-10,-112.735833|38.256111,19218,49001100200
ipp-non-chp,59155,"First Wind O&M, LLC",58604,PACE,PacifiCorp - East,OP,3,2015-08,-112.988889|38.402778,19218,49001100200
ipp-non-chp,58602,Utah Red Hills Renewable Energy Park LLC,58660,PACE,PacifiCorp - East,OP,80,2015-12,-112.904167|37.882778,19114,49021110100
ipp-non-chp,58468,Dominion Renewable Energy,59386,PACE,PacifiCorp - East,OP,80,2016-07,-113.6125|37.641111,19179,49021110300
ipp-non-chp,58468,Dominion Renewable Energy,59387,PACE,PacifiCorp - East,OP,80,2016-08,-113.033889|38.524167,19218,49001100200
ipp-non-chp,58468,Dominion Renewable Energy,59388,PACE,PacifiCorp - East,OP,80,2016-08,-113.03|38.500833,19218,49001100200
ipp-non-chp,58468,Dominion Renewable Energy,59389,PACE,PacifiCorp - East,OP,80,2016-08,-112.986944|38.497778,19218,49001100200
ipp-non-chp,59358,"REUT Origination, LLC",59620,PACE,PacifiCorp - East,OP,2.9,2015-03,-113.053611|38.311111,19218,49001100200
ipp-non-chp,58468,Dominion Renewable Energy,59702,PACE,PacifiCorp - East,OP,50,2015-12,-112.36327|38.960519,18765,49027974300
ipp-non-chp,59561,"SunE Solar XVII Project 2, LLC",59786,PACE,PacifiCorp - East,OP,3,2015-09,-113.283666|37.794678,19179,49021110300
ipp-non-chp,59560,"SunE Solar XVII Project 1, LLC",59787,PACE,PacifiCorp - East,OP,3,2015-09,-113.253724|37.750268,19179,49021110300
ipp-non-chp,59695,"SunE Solar XVII Project 3, LLC",59932,PACE,PacifiCorp - East,OP,3,2015-12,-113.216634|37.731338,19179,49021110300
ipp-non-chp,58468,Dominion Renewable Energy,59941,PACE,PacifiCorp - East,OP,80,2016-08,-113.1516|37.7212,19179,49021110300
ipp-non-chp,58468,Dominion Renewable Energy,59945,PACE,PacifiCorp - East,OP,50.4,2016-09,-113.322|37.7989,19179,49021110300
ipp-non-chp,58468,Dominion Renewable Energy,59946,PACE,PacifiCorp - East,OP,80,2016-09,-113.226403|37.77509,19179,49021110300
ipp-non-chp,59716,SunE DB24 LLC,59958,PACE,PacifiCorp - East,OP,3,2015-12,-112.990812|38.388243,19218,49001100200
ipp-non-chp,60245,Three Peaks Power LLC,60432,PACE,PacifiCorp - East,OP,80,2016-12,-113.137082|37.827082,18873,49021110200
ipp-non-chp,60238,Pavant Solar II LLC,60449,PACE,PacifiCorp - East,OP,50,2016-11,-112.343|39.1625,18765,49027974300
ipp-non-chp,60947,Tesla Inc.,60821,WACM,Western Area Power Administration - Rocky Mountain Region,OP,1.3,2017-01,-111.982167|41.098957,18690,49011125808
ipp-non-chp,60536,Pavant Solar III LLC,60886,PACE,PacifiCorp - East,OP,20,2016-12,-112.359849|39.154474,18765,49027974300
ipp-non-chp,60731,Quichapa 1 LLC,61119,PACE,PacifiCorp - East,OP,3,2016-12,-113.216679|37.658223,19121,49021110702
ipp-non-chp,60732,Quichapa 2 LLC,61120,PACE,PacifiCorp - East,OP,3,2016-12,-113.188953|37.666772,19121,49021110702
ipp-non-chp,60733,Quichapa 3 LLC,61121,PACE,PacifiCorp - East,OP,3,2016-12,-113.236928|37.649816,19179,49021110300
ipp-non-chp,61934,CI III VK I TE Partnership LLC,62399,PACE,PacifiCorp - East,OP,57.6,2019-09,-111.06|41.77,18806,49033950100
ipp-non-chp,62802,Cove Mountain Solar LLC,62469,PACE,PacifiCorp - East,OP,58,2020-11,-113.619219|37.623123,19179,49021110300
ipp-non-chp,62803,Cove Mountain Solar 2 LLC,62470,PACE,PacifiCorp - East,OP,122,2020-10,-113.637097|37.638602,19179,49021110300
ipp-non-chp,62703,Bloomington Solar I,62805,PACE,PacifiCorp - East,OP,2,2018-12,-113.627523|37.043828,19212,49053271600
ipp-non-chp,63440,Milford Solar I (NES),62812,PACE,PacifiCorp - East,OP,99,2020-11,-113.018283|38.490667,19218,49001100200
electric-utility,15500,Puget Sound Energy Inc,56322,PSEI,Puget Sound Energy,OP,0.5,2007-10,-120.206494|47.036269,19426,53037975300
ipp-non-chp,61529,"Adams Nielson Solar, LLC",61933,AVA,Avista Corporation,OP,19.2,2018-11,-118.621244|46.95528,19504,53001950200
electric-utility,20160,Energy Northwest,64198,BPAT,Bonneville Power Administration,OP,3.2,2020-10,-119.3222|46.3529,20011,53005012000
electric-utility,17470,PUD 1 of Snohomish County,64446,BPAT,Bonneville Power Administration,OP,0.5,2019-06,-122.1502|48.15614,19624,53061053509
ipp-non-chp,61005,Sweetwater Solar LLC,61369,PACE,PacifiCorp - East,OP,92,2018-12,-109.683472|41.629056,20807,56037970500
electric-utility,803,Arizona Public Service Co,116,AZPS,Arizona Public Service Company,OP,0.6,1998-03,-111.9122|33.4225,806,04013318400
electric-utility,16572,Salt River Project,141,SRP,Salt River Project,OP,0.2,2001-06,-112.2153|33.5561,299,04013093200
electric-utility,24211,Tucson Electric Power Co,8223,TEPC,Tucson Electric Power Company,OP,13.4,2014-12,-109.1639|34.3186,1274,04001970300
electric-utility,803,Arizona Public Service Co,56228,AZPS,Arizona Public Service Company,OP,2.1,2002-10,-112.4008|34.6584,1380,04025000300
ipp-non-chp,15399,Avangrid Renewables LLC,57318,SRP,Salt River Project,OP,20,2011-12,-111.484011|33.160601,1452,04021000208
electric-utility,803,Arizona Public Service Co,57324,AZPS,Arizona Public Service Company,OP,15,2015-06,-112.37944|33.526111,1021,04013061100
ipp-non-chp,59396,Agua Caliente Solar,57373,CISO,California Independent System Operator,OP,347.7,2012-05,-113.4945|32.9774,1092,04027012100
electric-utility,24211,Tucson Electric Power Co,57392,TEPC,Tucson Electric Power Company,OP,1.2,2010-12,-110.8106|32.096973,1263,04019004073
ipp-non-chp,56857,SunE M5C Holdings LLC,57524,TEPC,Tucson Electric Power Company,OP,1.1,2010-08,-111.0331|32.2894,598,04019004418
electric-utility,19728,"UNS Electric, Inc",57556,TEPC,Tucson Electric Power Company,OP,1,2011-11,-114.004591|35.241675,657,04015950705
electric-utility,803,Arizona Public Service Co,57560,AZPS,Arizona Public Service Company,OP,19,2012-12,-112.42899|34.71843,217,04025000202
electric-utility,803,Arizona Public Service Co,57561,AZPS,Arizona Public Service Company,OP,17,2011-11,-112.661667|33.034722,340,04013723305
electric-utility,803,Arizona Public Service Co,57562,AZPS,Arizona Public Service Company,OP,17.6,2011-09,-112.661389|33.021111,340,04013723305
electric-utility,803,Arizona Public Service Co,57563,AZPS,Arizona Public Service Company,OP,22,2011-11,-113.34397|33.02566,1092,04027012100
ipp-non-chp,59398,NRG Solar Avra Valley,57657,TEPC,Tucson Electric Power Company,OP,26.5,2013-01,-111.282777|32.371667,904,04019004425
ipp-non-chp,56998,"Macys Corporate Services, Inc",57673,AZPS,Arizona Public Service Company,OP,3.5,2010-12,-112.414596|33.409063,426,04013061024
ipp-non-chp,57004,Arlington Valley Solar Energy II LLC,57680,AZPS,Arizona Public Service Company,OP,129,2013-04,-112.833888|33.305,1122,04013050604
ipp-non-chp,57030,"Mesquite Solar 1, LLC",57707,SRP,Salt River Project,OP,170,2011-11,-112.904028|33.341833,375,04013050603
electric-utility,24211,Tucson Electric Power Co,57717,TEPC,Tucson Electric Power Company,OP,2.8,2012-01,-110.820319|32.103471,1263,04019004073
ipp-non-chp,58863,Main Street Power,57765,AZPS,Arizona Public Service Company,OP,5.7,2011-11,-114.49611|32.687778,579,04027010911
ipp-non-chp,11556,Brookfield Energy Marketing LP,57775,AZPS,Arizona Public Service Company,OP,0.5,2011-09,-114.0675|35.145833,343,04015954800
ipp-non-chp,57107,RE Bagdad Solar 1 LLC,57790,AZPS,Arizona Public Service Company,OP,16.6,2011-12,-113.177222|34.585833,66,04025001300
ipp-non-chp,57112,RE Ajo 1 LLC,57795,AZPS,Arizona Public Service Company,OP,4.5,2011-08,-112.831401|32.367013,1474,04019005200
ipp-non-chp,57219,Siete Solar LLC,57883,SRP,Salt River Project,OP,19,2012-10,-111.612222|33.2675,1296,04013816900
ipp-non-chp,61055,FRB Solar LLC,57930,TEPC,Tucson Electric Power Company,OP,1.9,2011-04,-110.824662|32.108147,1263,04019004073
ipp-non-chp,60947,Tesla Inc.,57939,AZPS,Arizona Public Service Company,OP,2,2011-06,-111.771751|32.866837,959,04021001500
electric-utility,803,Arizona Public Service Co,57997,AZPS,Arizona Public Service Company,OP,35,2013-03,-114.428741|32.64856,971,04027011111
ipp-non-chp,57408,Constellation Solar Arizona LLC,58037,AZPS,Arizona Public Service Company,OP,3.3,2011-12,-112.576111|33.419167,1172,04013050608
ipp-non-chp,57413,Black Mountain Solar LLC,58042,AZPS,Arizona Public Service Company,OP,9,2012-12,-114.1627|35.0227,343,04015954800
ipp-non-chp,58108,"SunE AZ1, LLC",58147,AZPS,Arizona Public Service Company,OP,10.8,2011-12,-112.4275|34.649444,1380,04025000300
electric-utility,24211,Tucson Electric Power Co,58171,TEPC,Tucson Electric Power Company,OP,4.5,2012-12,-110.82|32.116389,1263,04019004073
ipp-non-chp,58182,SunE AZ2 LLC,58213,AZPS,Arizona Public Service Company,OP,15,2012-12,-113.180833|33.378333,375,04013050603
ipp-non-chp,58239,Desert Sky Solar LLC,58262,AZPS,Arizona Public Service Company,OP,14.8,2013-11,-112.813458|33.498003,667,04013050605
ipp-non-chp,58863,Main Street Power,58292,AZPS,Arizona Public Service Company,OP,1.1,2012-09,-111.924722|33.603056,1417,04013216816
ipp-non-chp,58863,Main Street Power,58293,AZPS,Arizona Public Service Company,OP,1.3,2013-01,-111.9997|33.6416,962,04013619600
electric-utility,803,Arizona Public Service Co,58383,AZPS,Arizona Public Service Company,OP,14,2013-12,-113.3489|33.027,1092,04027012100
ipp-non-chp,57369,"Apple, Inc",58466,CISO,California Independent System Operator,OP,4,2013-03,-111.603056|33.346944,862,04013980600
ipp-non-chp,58473,"NVT LICENSES, LLC",58486,TEPC,Tucson Electric Power Company,OP,20,2012-12,-111.242778|32.369722,904,04019004425
ipp-non-chp,57354,X-Elio North America Inc,58501,AZPS,Arizona Public Service Company,OP,15,2013-12,-112.665833|33.026389,340,04013723305
ipp-non-chp,58491,"Constellation Solar Holding, LLC",58516,AZPS,Arizona Public Service Company,OP,1.6,2012-12,-111.738611|32.936944,206,04021001305
