date,balancing_authority_code,Clear,Light,Medium,Heavy
20200216,NWMT,1,0,0,0
20200216,PACE,1,0,0,0
20200216,PACW,1,0,0,0
20200216,PGE,1,0,0,0
20200216,PNM,1,0,0,0
20200216,PSCO,1,0,0,0
20200216,PSEI,1,0,0,0
20200216,SRP,1,0,0,0
20200216,SWPP,1,0,0,0
20200216,TEPC,1,0,0,0
20200216,WACM,1,0,0,0
20200216,WALC,1,0,0,0
20200217,AVA,1,0,0,0
20200217,AVRN,1,0,0,0
20200217,AZPS,1,0,0,0
20200217,BANC,1,0,0,0
20200217,BPAT,1,0,0,0
20200217,CISO,1,0,0,0
20200217,EPE,1,0,0,0
20200217,ERCO,1,0,0,0
20200217,IID,1,0,0,0
20200217,IPCO,1,0,0,0
20200217,LDWP,1,0,0,0
20200217,NEVP,1,0,0,0
20200217,NWMT,1,0,0,0
20200217,PACE,1,0,0,0
20200217,PACW,1,0,0,0
20200217,PGE,1,0,0,0
20200217,PNM,1,0,0,0
20200217,PSCO,1,0,0,0
20200217,PSEI,1,0,0,0
20200217,SRP,1,0,0,0
20200217,SWPP,1,0,0,0
20200217,TEPC,1,0,0,0
20200217,WACM,1,0,0,0
20200217,WALC,1,0,0,0
20200218,AVA,1,0,0,0
20200218,AVRN,1,0,0,0
20200218,AZPS,1,0,0,0
20200218,BANC,1,0,0,0
20200218,BPAT,1,0,0,0
20200218,CISO,1,0,0,0
20200218,EPE,1,0,0,0
20200218,ERCO,1,0,0,0
20200218,IID,1,0,0,0
20200218,IPCO,1,0,0,0
20200218,LDWP,1,0,0,0
20200218,NEVP,1,0,0,0
20200218,NWMT,1,0,0,0
20200218,PACE,1,0,0,0
20200218,PACW,1,0,0,0
20200218,PGE,1,0,0,0
20200218,PNM,1,0,0,0
20200218,PSCO,1,0,0,0
20200218,PSEI,1,0,0,0
20200218,SRP,1,0,0,0
20200218,SWPP,1,0,0,0
20200218,TEPC,1,0,0,0
20200218,WACM,1,0,0,0
20200218,WALC,1,0,0,0
20200219,AVA,1,0,0,0
20200219,AVRN,1,0,0,0
20200219,AZPS,1,0,0,0
20200219,BANC,1,0,0,0
20200219,BPAT,1,0,0,0
20200219,CISO,1,0,0,0
20200219,EPE,1,0,0,0
20200219,ERCO,1,0,0,0
20200219,IID,1,0,0,0
20200219,IPCO,1,0,0,0
20200219,LDWP,1,0,0,0
20200219,NEVP,1,0,0,0
20200219,NWMT,1,0,0,0
20200219,PACE,1,0,0,0
20200219,PACW,1,0,0,0
20200219,PGE,1,0,0,0
20200219,PNM,1,0,0,0
20200219,PSCO,1,0,0,0
20200219,PSEI,1,0,0,0
20200219,SRP,1,0,0,0
20200219,SWPP,1,0,0,0
20200219,TEPC,1,0,0,0
20200219,WACM,1,0,0,0
20200219,WALC,1,0,0,0
20200220,AVA,1,0,0,0
20200220,AVRN,1,0,0,0
20200220,AZPS,1,0,0,0
20200220,BANC,1,0,0,0
20200220,BPAT,1,0,0,0
20200220,CISO,1,0,0,0
20200220,EPE,1,0,0,0
20200220,ERCO,1,0,0,0
20200220,IID,1,0,0,0
20200220,IPCO,1,0,0,0
20200220,LDWP,1,0,0,0
20200220,NEVP,1,0,0,0
20200220,NWMT,1,0,0,0
20200220,PACE,1,0,0,0
20200220,PACW,1,0,0,0
20200220,PGE,1,0,0,0
20200220,PNM,1,0,0,0
20200220,PSCO,1,0,0,0
20200220,PSEI,1,0,0,0
20200220,SRP,1,0,0,0
20200220,SWPP,1,0,0,0
20200220,TEPC,1,0,0,0
20200220,WACM,1,0,0,0
20200220,WALC,1,0,0,0
20200221,AVA,1,0,0,0
20200221,AVRN,1,0,0,0
20200221,AZPS,1,0,0,0
20200221,BANC,1,0,0,0
20200221,BPAT,1,0,0,0
20200221,CISO,1,0,0,0
20200221,EPE,1,0,0,0
20200221,ERCO,1,0,0,0
20200221,IID,1,0,0,0
20200221,IPCO,1,0,0,0
20200221,LDWP,1,0,0,0
20200221,NEVP,1,0,0,0
20200221,NWMT,1,0,0,0
20200221,PACE,1,0,0,0
20200221,PACW,1,0,0,0
20200221,PGE,1,0,0,0
20200221,PNM,1,0,0,0
20200221,PSCO,1,0,0,0
20200221,PSEI,1,0,0,0
20200221,SRP,1,0,0,0
20200221,SWPP,1,0,0,0
20200221,TEPC,1,0,0,0
20200221,WACM,1,0,0,0
20200221,WALC,1,0,0,0
20200222,AVA,1,0,0,0
20200222,AVRN,1,0,0,0
20200222,AZPS,1,0,0,0
20200222,BANC,1,0,0,0
20200222,BPAT,1,0,0,0
20200222,CISO,1,0,0,0
20200222,EPE,1,0,0,0
20200222,ERCO,1,0,0,0
20200222,IID,1,0,0,0
20200222,IPCO,1,0,0,0
20200222,LDWP,1,0,0,0
20200222,NEVP,1,0,0,0
20200222,NWMT,1,0,0,0
20200222,PACE,1,0,0,0
20200222,PACW,1,0,0,0
20200222,PGE,1,0,0,0
20200222,PNM,1,0,0,0
20200222,PSCO,1,0,0,0
20200222,PSEI,1,0,0,0
20200222,SRP,1,0,0,0
20200222,SWPP,1,0,0,0
20200222,TEPC,1,0,0,0
20200222,WACM,1,0,0,0
20200222,WALC,1,0,0,0
20200223,AVA,1,0,0,0
20200223,AVRN,1,0,0,0
20200223,AZPS,1,0,0,0
20200223,BANC,1,0,0,0
20200223,BPAT,1,0,0,0
20200223,CISO,1,0,0,0
20200223,EPE,1,0,0,0
20200223,ERCO,1,0,0,0
20200223,IID,1,0,0,0
20200223,IPCO,1,0,0,0
20200223,LDWP,1,0,0,0
20200223,NEVP,1,0,0,0
20200223,NWMT,1,0,0,0
20200223,PACE,1,0,0,0
20200223,PACW,1,0,0,0
20200223,PGE,1,0,0,0
20200223,PNM,1,0,0,0
20200223,PSCO,1,0,0,0
20200223,PSEI,1,0,0,0
20200223,SRP,1,0,0,0
20200223,SWPP,1,0,0,0
20200223,TEPC,1,0,0,0
20200223,WACM,1,0,0,0
20200223,WALC,1,0,0,0
20200224,AVA,1,0,0,0
20200224,AVRN,1,0,0,0
20200224,AZPS,1,0,0,0
20200224,BANC,1,0,0,0
20200224,BPAT,1,0,0,0
20200224,CISO,1,0,0,0
20200224,EPE,1,0,0,0
20200224,ERCO,1,0,0,0
20200224,IID,1,0,0,0
20200224,IPCO,1,0,0,0
20200224,LDWP,1,0,0,0
20200224,NEVP,1,0,0,0
20200224,NWMT,1,0,0,0
20200224,PACE,1,0,0,0
20200224,PACW,1,0,0,0
20200224,PGE,1,0,0,0
20200224,PNM,1,0,0,0
20200224,PSCO,1,0,0,0
20200224,PSEI,1,0,0,0
20200224,SRP,1,0,0,0
20200224,SWPP,1,0,0,0
20200224,TEPC,1,0,0,0
20200224,WACM,1,0,0,0
20200224,WALC,1,0,0,0
20200225,AVA,1,0,0,0
20200225,AVRN,1,0,0,0
20200225,AZPS,1,0,0,0
20200225,BANC,1,0,0,0
20200225,BPAT,1,0,0,0
20200225,CISO,1,0,0,0
20200225,EPE,1,0,0,0
20200225,ERCO,1,0,0,0
20200225,IID,1,0,0,0
20200225,IPCO,1,0,0,0
20200225,LDWP,1,0,0,0
20200225,NEVP,1,0,0,0
20200225,NWMT,1,0,0,0
20200225,PACE,1,0,0,0
20200225,PACW,1,0,0,0
20200225,PGE,1,0,0,0
20200225,PNM,1,0,0,0
20200225,PSCO,1,0,0,0
20200225,PSEI,1,0,0,0
20200225,SRP,1,0,0,0
20200225,SWPP,1,0,0,0
20200225,TEPC,1,0,0,0
20200225,WACM,1,0,0,0
20200225,WALC,1,0,0,0
20200226,AVA,1,0,0,0
20200226,AVRN,1,0,0,0
20200226,AZPS,1,0,0,0
20200226,BANC,1,0,0,0
20200226,BPAT,1,0,0,0
20200226,CISO,1,0,0,0
20200226,EPE,1,0,0,0
20200226,ERCO,1,0,0,0
20200226,IID,1,0,0,0
20200226,IPCO,1,0,0,0
20200226,LDWP,1,0,0,0
20200226,NEVP,1,0,0,0
20200226,NWMT,1,0,0,0
20200226,PACE,1,0,0,0
20200226,PACW,1,0,0,0
20200226,PGE,1,0,0,0
20200226,PNM,1,0,0,0
20200226,PSCO,1,0,0,0
20200226,PSEI,1,0,0,0
20200226,SRP,1,0,0,0
20200226,SWPP,1,0,0,0
20200226,TEPC,1,0,0,0
20200226,WACM,1,0,0,0
20200226,WALC,1,0,0,0
20200227,AVA,1,0,0,0
20200227,AVRN,1,0,0,0
20200227,AZPS,1,0,0,0
20200227,BANC,1,0,0,0
20200227,BPAT,1,0,0,0
20200227,CISO,1,0,0,0
20200227,EPE,1,0,0,0
20200227,ERCO,1,0,0,0
20200227,IID,1,0,0,0
20200227,IPCO,1,0,0,0
20200227,LDWP,1,0,0,0
20200227,NEVP,1,0,0,0
20200227,NWMT,1,0,0,0
20200227,PACE,1,0,0,0
20200227,PACW,1,0,0,0
20200227,PGE,1,0,0,0
20200227,PNM,1,0,0,0
20200227,PSCO,1,0,0,0
20200227,PSEI,1,0,0,0
20200227,SRP,1,0,0,0
20200227,SWPP,1,0,0,0
20200227,TEPC,1,0,0,0
20200227,WACM,1,0,0,0
20200227,WALC,1,0,0,0
20200228,AVA,1,0,0,0
20200228,AVRN,1,0,0,0
20200228,AZPS,1,0,0,0
20200228,BANC,1,0,0,0
20200228,BPAT,1,0,0,0
20200228,CISO,1,0,0,0
20200228,EPE,1,0,0,0
20200228,ERCO,1,0,0,0
20200228,IID,1,0,0,0
20200228,IPCO,1,0,0,0
20200228,LDWP,1,0,0,0
20200228,NEVP,1,0,0,0
20200228,NWMT,1,0,0,0
20200228,PACE,1,0,0,0
20200228,PACW,1,0,0,0
20200228,PGE,1,0,0,0
20200228,PNM,1,0,0,0
20200228,PSCO,1,0,0,0
20200228,PSEI,1,0,0,0
20200228,SRP,1,0,0,0
20200228,SWPP,1,0,0,0
20200228,TEPC,1,0,0,0
20200228,WACM,1,0,0,0
20200228,WALC,1,0,0,0
20200229,AVA,1,0,0,0
20200229,AVRN,1,0,0,0
20200229,AZPS,1,0,0,0
20200229,BANC,1,0,0,0
20200229,BPAT,1,0,0,0
20200229,CISO,1,0,0,0
20200229,EPE,1,0,0,0
20200229,ERCO,1,0,0,0
20200229,IID,1,0,0,0
20200229,IPCO,1,0,0,0
20200229,LDWP,1,0,0,0
20200229,NEVP,1,0,0,0
20200229,NWMT,1,0,0,0
20200229,PACE,1,0,0,0
20200229,PACW,1,0,0,0
20200229,PGE,1,0,0,0
20200229,PNM,1,0,0,0
20200229,PSCO,1,0,0,0
20200229,PSEI,1,0,0,0
20200229,SRP,1,0,0,0
20200229,SWPP,1,0,0,0
20200229,TEPC,1,0,0,0
20200229,WACM,1,0,0,0
20200229,WALC,1,0,0,0
20200301,AVA,1,0,0,0
20200301,AVRN,1,0,0,0
20200301,AZPS,1,0,0,0
20200301,BANC,1,0,0,0
20200301,BPAT,1,0,0,0
20200301,CISO,1,0,0,0
20200301,EPE,1,0,0,0
20200301,ERCO,1,0,0,0
20200301,IID,1,0,0,0
20200301,IPCO,1,0,0,0
20200301,LDWP,1,0,0,0
20200301,NEVP,1,0,0,0
20200301,NWMT,1,0,0,0
20200301,PACE,1,0,0,0
20200301,PACW,1,0,0,0
20200301,PGE,1,0,0,0
20200301,PNM,1,0,0,0
20200301,PSCO,1,0,0,0
20200301,PSEI,1,0,0,0
20200301,SRP,1,0,0,0
20200301,SWPP,1,0,0,0
20200301,TEPC,1,0,0,0
20200301,WACM,1,0,0,0
20200301,WALC,1,0,0,0
20200302,AVA,1,0,0,0
20200302,AVRN,1,0,0,0
20200302,AZPS,1,0,0,0
20200302,BANC,1,0,0,0
20200302,BPAT,1,0,0,0
20200302,CISO,1,0,0,0
20200302,EPE,1,0,0,0
20200302,ERCO,1,0,0,0
20200302,IID,1,0,0,0
20200302,IPCO,1,0,0,0
20200302,LDWP,1,0,0,0
20200302,NEVP,1,0,0,0
20200302,NWMT,1,0,0,0
20200302,PACE,1,0,0,0
20200302,PACW,1,0,0,0
20200302,PGE,1,0,0,0
20200302,PNM,1,0,0,0
20200302,PSCO,1,0,0,0
20200302,PSEI,1,0,0,0
20200302,SRP,1,0,0,0
20200302,SWPP,1,0,0,0
20200302,TEPC,1,0,0,0
20200302,WACM,1,0,0,0
20200302,WALC,1,0,0,0
20200303,AVA,1,0,0,0
20200303,AVRN,1,0,0,0
20200303,AZPS,1,0,0,0
20200303,BANC,1,0,0,0
20200303,BPAT,1,0,0,0
20200303,CISO,1,0,0,0
20200303,EPE,1,0,0,0
20200303,ERCO,1,0,0,0
20200303,IID,1,0,0,0
20200303,IPCO,1,0,0,0
20200303,LDWP,1,0,0,0
20200303,NEVP,1,0,0,0
20200303,NWMT,1,0,0,0
20200303,PACE,1,0,0,0
20200303,PACW,1,0,0,0
20200303,PGE,1,0,0,0
20200303,PNM,1,0,0,0
20200303,PSCO,1,0,0,0
20200303,PSEI,1,0,0,0
20200303,SRP,1,0,0,0
20200303,SWPP,1,0,0,0
20200303,TEPC,1,0,0,0
20200303,WACM,1,0,0,0
20200303,WALC,1,0,0,0
20200304,AVA,1,0,0,0
20200304,AVRN,1,0,0,0
20200304,AZPS,1,0,0,0
20200304,BANC,1,0,0,0
20200304,BPAT,1,0,0,0
20200304,CISO,1,0,0,0
20200304,EPE,1,0,0,0
20200304,ERCO,1,0,0,0
20200304,IID,1,0,0,0
20200304,IPCO,1,0,0,0
20200304,LDWP,1,0,0,0
20200304,NEVP,1,0,0,0
20200304,NWMT,1,0,0,0
20200304,PACE,1,0,0,0
20200304,PACW,1,0,0,0
20200304,PGE,1,0,0,0
20200304,PNM,1,0,0,0
20200304,PSCO,1,0,0,0
20200304,PSEI,1,0,0,0
20200304,SRP,1,0,0,0
20200304,SWPP,1,0,0,0
20200304,TEPC,1,0,0,0
20200304,WACM,1,0,0,0
20200304,WALC,1,0,0,0
20200305,AVA,1,0,0,0
20200305,AVRN,1,0,0,0
20200305,AZPS,1,0,0,0
20200305,BANC,1,0,0,0
20200305,BPAT,1,0,0,0
20200305,CISO,1,0,0,0
20200305,EPE,1,0,0,0
20200305,ERCO,1,0,0,0
20200305,IID,1,0,0,0
20200305,IPCO,1,0,0,0
20200305,LDWP,1,0,0,0
20200305,NEVP,1,0,0,0
20200305,NWMT,1,0,0,0
20200305,PACE,1,0,0,0
20200305,PACW,1,0,0,0
20200305,PGE,1,0,0,0
20200305,PNM,1,0,0,0
20200305,PSCO,1,0,0,0
20200305,PSEI,1,0,0,0
20200305,SRP,1,0,0,0
20200305,SWPP,1,0,0,0
20200305,TEPC,1,0,0,0
20200305,WACM,1,0,0,0
20200305,WALC,1,0,0,0
20200306,AVA,1,0,0,0
20200306,AVRN,1,0,0,0
20200306,AZPS,1,0,0,0
20200306,BANC,1,0,0,0
20200306,BPAT,1,0,0,0
20200306,CISO,1,0,0,0
20200306,EPE,1,0,0,0
20200306,ERCO,1,0,0,0
20200306,IID,1,0,0,0
20200306,IPCO,1,0,0,0
20200306,LDWP,1,0,0,0
20200306,NEVP,1,0,0,0
20200306,NWMT,1,0,0,0
20200306,PACE,1,0,0,0
20200306,PACW,1,0,0,0
20200306,PGE,1,0,0,0
20200306,PNM,1,0,0,0
20200306,PSCO,1,0,0,0
20200306,PSEI,1,0,0,0
20200306,SRP,1,0,0,0
20200306,SWPP,1,0,0,0
20200306,TEPC,1,0,0,0
20200306,WACM,1,0,0,0
20200306,WALC,1,0,0,0
20200307,AVA,1,0,0,0
20200307,AVRN,1,0,0,0
20200307,AZPS,1,0,0,0
20200307,BANC,1,0,0,0
20200307,BPAT,1,0,0,0
20200307,CISO,1,0,0,0
20200307,EPE,1,0,0,0
20200307,ERCO,1,0,0,0
20200307,IID,1,0,0,0
20200307,IPCO,1,0,0,0
20200307,LDWP,1,0,0,0
20200307,NEVP,1,0,0,0
20200307,NWMT,1,0,0,0
20200307,PACE,1,0,0,0
20200307,PACW,1,0,0,0
20200307,PGE,1,0,0,0
20200307,PNM,1,0,0,0
20200307,PSCO,1,0,0,0
20200307,PSEI,1,0,0,0
20200307,SRP,1,0,0,0
20200307,SWPP,1,0,0,0
20200307,TEPC,1,0,0,0
20200307,WACM,1,0,0,0
20200307,WALC,1,0,0,0
20200308,AVA,1,0,0,0
20200308,AVRN,1,0,0,0
20200308,AZPS,1,0,0,0
20200308,BANC,1,0,0,0
20200308,BPAT,1,0,0,0
20200308,CISO,1,0,0,0
20200308,EPE,1,0,0,0
20200308,ERCO,1,0,0,0
20200308,IID,1,0,0,0
20200308,IPCO,1,0,0,0
20200308,LDWP,1,0,0,0
20200308,NEVP,1,0,0,0
20200308,NWMT,1,0,0,0
20200308,PACE,1,0,0,0
20200308,PACW,1,0,0,0
20200308,PGE,1,0,0,0
20200308,PNM,1,0,0,0
20200308,PSCO,1,0,0,0
20200308,PSEI,1,0,0,0
20200308,SRP,1,0,0,0
20200308,SWPP,1,0,0,0
20200308,TEPC,1,0,0,0
20200308,WACM,1,0,0,0
20200308,WALC,1,0,0,0
20200309,AVA,1,0,0,0
20200309,AVRN,1,0,0,0
20200309,AZPS,1,0,0,0
20200309,BANC,1,0,0,0
20200309,BPAT,1,0,0,0
20200309,CISO,1,0,0,0
20200309,EPE,1,0,0,0
20200309,ERCO,1,0,0,0
20200309,IID,1,0,0,0
20200309,IPCO,1,0,0,0
20200309,LDWP,1,0,0,0
20200309,NEVP,1,0,0,0
20200309,NWMT,1,0,0,0
20200309,PACE,1,0,0,0
20200309,PACW,1,0,0,0
20200309,PGE,1,0,0,0
20200309,PNM,1,0,0,0
20200309,PSCO,1,0,0,0
20200309,PSEI,1,0,0,0
20200309,SRP,1,0,0,0
20200309,SWPP,1,0,0,0
20200309,TEPC,1,0,0,0
20200309,WACM,1,0,0,0
20200309,WALC,1,0,0,0
20200310,AVA,1,0,0,0
20200310,AVRN,1,0,0,0
20200310,AZPS,1,0,0,0
20200310,BANC,1,0,0,0
20200310,BPAT,1,0,0,0
20200310,CISO,1,0,0,0
20200310,EPE,1,0,0,0
20200310,ERCO,1,0,0,0
20200310,IID,1,0,0,0
20200310,IPCO,1,0,0,0
20200310,LDWP,1,0,0,0
20200310,NEVP,1,0,0,0
20200310,NWMT,1,0,0,0
20200310,PACE,1,0,0,0
20200310,PACW,1,0,0,0
20200310,PGE,1,0,0,0
20200310,PNM,1,0,0,0
20200310,PSCO,1,0,0,0
20200310,PSEI,1,0,0,0
20200310,SRP,1,0,0,0
20200310,SWPP,1,0,0,0
20200310,TEPC,1,0,0,0
20200310,WACM,1,0,0,0
20200310,WALC,1,0,0,0
20200311,AVA,1,0,0,0
20200311,AVRN,1,0,0,0
20200311,AZPS,1,0,0,0
20200311,BANC,1,0,0,0
20200311,BPAT,1,0,0,0
20200311,CISO,1,0,0,0
20200311,EPE,1,0,0,0
20200311,ERCO,1,0,0,0
20200311,IID,1,0,0,0
20200311,IPCO,1,0,0,0
20200311,LDWP,1,0,0,0
20200311,NEVP,1,0,0,0
20200311,NWMT,1,0,0,0
20200311,PACE,1,0,0,0
20200311,PACW,1,0,0,0
20200311,PGE,1,0,0,0
20200311,PNM,1,0,0,0
20200311,PSCO,1,0,0,0
20200311,PSEI,1,0,0,0
20200311,SRP,1,0,0,0
20200311,SWPP,1,0,0,0
20200311,TEPC,1,0,0,0
20200311,WACM,1,0,0,0
20200311,WALC,1,0,0,0
20200312,AVA,1,0,0,0
20200312,AVRN,1,0,0,0
20200312,AZPS,1,0,0,0
20200312,BANC,0,1,0,0
20200312,BPAT,1,0,0,0
20200312,CISO,1,0,0,0
20200312,EPE,1,0,0,0
20200312,ERCO,1,0,0,0
20200312,IID,1,0,0,0
20200312,IPCO,1,0,0,0
20200312,LDWP,1,0,0,0
20200312,NEVP,1,0,0,0
20200312,NWMT,1,0,0,0
20200312,PACE,1,0,0,0
20200312,PACW,1,0,0,0
20200312,PGE,1,0,0,0
20200312,PNM,1,0,0,0
20200312,PSCO,1,0,0,0
20200312,PSEI,1,0,0,0
20200312,SRP,1,0,0,0
20200312,SWPP,1,0,0,0
20200312,TEPC,1,0,0,0
20200312,WACM,1,0,0,0
20200312,WALC,1,0,0,0
20200313,AVA,1,0,0,0
20200313,AVRN,1,0,0,0
20200313,AZPS,1,0,0,0
20200313,BANC,1,0,0,0
20200313,BPAT,1,0,0,0
20200313,CISO,1,0,0,0
20200313,EPE,1,0,0,0
20200313,ERCO,1,0,0,0
20200313,IID,1,0,0,0
20200313,IPCO,1,0,0,0
20200313,LDWP,1,0,0,0
20200313,NEVP,1,0,0,0
20200313,NWMT,1,0,0,0
20200313,PACE,1,0,0,0
20200313,PACW,1,0,0,0
20200313,PGE,1,0,0,0
20200313,PNM,1,0,0,0
20200313,PSCO,1,0,0,0
20200313,PSEI,1,0,0,0
20200313,SRP,1,0,0,0
20200313,SWPP,1,0,0,0
20200313,TEPC,1,0,0,0
20200313,WACM,1,0,0,0
20200313,WALC,1,0,0,0
20200314,AVA,1,0,0,0
20200314,AVRN,1,0,0,0
20200314,AZPS,1,0,0,0
20200314,BANC,1,0,0,0
20200314,BPAT,1,0,0,0
20200314,CISO,1,0,0,0
20200314,EPE,1,0,0,0
20200314,ERCO,1,0,0,0
20200314,IID,1,0,0,0
20200314,IPCO,1,0,0,0
20200314,LDWP,1,0,0,0
20200314,NEVP,1,0,0,0
20200314,NWMT,1,0,0,0
20200314,PACE,1,0,0,0
20200314,PACW,1,0,0,0
20200314,PGE,1,0,0,0
20200314,PNM,1,0,0,0
20200314,PSCO,1,0,0,0
20200314,PSEI,1,0,0,0
20200314,SRP,1,0,0,0
20200314,SWPP,1,0,0,0
20200314,TEPC,1,0,0,0
20200314,WACM,1,0,0,0
20200314,WALC,1,0,0,0
20200315,AVA,1,0,0,0
20200315,AVRN,1,0,0,0
20200315,AZPS,1,0,0,0
20200315,BANC,1,0,0,0
20200315,BPAT,1,0,0,0
20200315,CISO,1,0,0,0
20200315,EPE,1,0,0,0
20200315,ERCO,1,0,0,0
20200315,IID,1,0,0,0
20200315,IPCO,1,0,0,0
20200315,LDWP,1,0,0,0
20200315,NEVP,1,0,0,0
20200315,NWMT,1,0,0,0
20200315,PACE,1,0,0,0
20200315,PACW,1,0,0,0
20200315,PGE,1,0,0,0
20200315,PNM,1,0,0,0
20200315,PSCO,1,0,0,0
20200315,PSEI,1,0,0,0
20200315,SRP,1,0,0,0
20200315,SWPP,1,0,0,0
20200315,TEPC,1,0,0,0
20200315,WACM,1,0,0,0
20200315,WALC,1,0,0,0
20200316,AVA,1,0,0,0
20200316,AVRN,1,0,0,0
20200316,AZPS,1,0,0,0
20200316,BANC,1,0,0,0
20200316,BPAT,1,0,0,0
20200316,CISO,1,0,0,0
20200316,EPE,1,0,0,0
20200316,ERCO,1,0,0,0
20200316,IID,1,0,0,0
20200316,IPCO,1,0,0,0
20200316,LDWP,1,0,0,0
20200316,NEVP,1,0,0,0
20200316,NWMT,1,0,0,0
20200316,PACE,1,0,0,0
20200316,PACW,1,0,0,0
20200316,PGE,1,0,0,0
20200316,PNM,1,0,0,0
20200316,PSCO,1,0,0,0
20200316,PSEI,1,0,0,0
20200316,SRP,1,0,0,0
20200316,SWPP,1,0,0,0
20200316,TEPC,1,0,0,0
20200316,WACM,1,0,0,0
20200316,WALC,1,0,0,0
20200317,AVA,1,0,0,0
20200317,AVRN,1,0,0,0
20200317,AZPS,1,0,0,0
20200317,BANC,1,0,0,0
20200317,BPAT,1,0,0,0
20200317,CISO,1,0,0,0
20200317,EPE,1,0,0,0
20200317,ERCO,1,0,0,0
20200317,IID,1,0,0,0
20200317,IPCO,1,0,0,0
20200317,LDWP,1,0,0,0
20200317,NEVP,1,0,0,0
20200317,NWMT,1,0,0,0
20200317,PACE,1,0,0,0
20200317,PACW,1,0,0,0
20200317,PGE,1,0,0,0
20200317,PNM,1,0,0,0
20200317,PSCO,1,0,0,0
20200317,PSEI,1,0,0,0
20200317,SRP,1,0,0,0
20200317,SWPP,1,0,0,0
20200317,TEPC,1,0,0,0
20200317,WACM,1,0,0,0
20200317,WALC,1,0,0,0
20200318,AVA,1,0,0,0
20200318,AVRN,1,0,0,0
20200318,AZPS,1,0,0,0
20200318,BANC,1,0,0,0
20200318,BPAT,1,0,0,0
20200318,CISO,1,0,0,0
20200318,EPE,1,0,0,0
20200318,ERCO,1,0,0,0
20200318,IID,1,0,0,0
20200318,IPCO,1,0,0,0
20200318,LDWP,1,0,0,0
20200318,NEVP,1,0,0,0
20200318,NWMT,1,0,0,0
20200318,PACE,1,0,0,0
20200318,PACW,1,0,0,0
20200318,PGE,1,0,0,0
20200318,PNM,1,0,0,0
20200318,PSCO,1,0,0,0
20200318,PSEI,1,0,0,0
20200318,SRP,1,0,0,0
20200318,SWPP,1,0,0,0
20200318,TEPC,1,0,0,0
20200318,WACM,1,0,0,0
20200318,WALC,1,0,0,0
20200319,AVA,1,0,0,0
20200319,AVRN,1,0,0,0
20200319,AZPS,1,0,0,0
20200319,BANC,1,0,0,0
20200319,BPAT,1,0,0,0
20200319,CISO,1,0,0,0
20200319,EPE,1,0,0,0
20200319,ERCO,1,0,0,0
20200319,IID,1,0,0,0
20200319,IPCO,1,0,0,0
20200319,LDWP,1,0,0,0
20200319,NEVP,1,0,0,0
20200319,NWMT,1,0,0,0
20200319,PACE,1,0,0,0
20200319,PACW,1,0,0,0
20200319,PGE,1,0,0,0
20200319,PNM,1,0,0,0
20200319,PSCO,1,0,0,0
20200319,PSEI,1,0,0,0
20200319,SRP,1,0,0,0
20200319,SWPP,1,0,0,0
20200319,TEPC,1,0,0,0
20200319,WACM,1,0,0,0
20200319,WALC,1,0,0,0
20200320,AVA,1,0,0,0
20200320,AVRN,1,0,0,0
20200320,AZPS,1,0,0,0
20200320,BANC,1,0,0,0
20200320,BPAT,1,0,0,0
20200320,CISO,1,0,0,0
20200320,EPE,1,0,0,0
20200320,ERCO,1,0,0,0
20200320,IID,1,0,0,0
20200320,IPCO,1,0,0,0
20200320,LDWP,1,0,0,0
20200320,NEVP,1,0,0,0
20200320,NWMT,1,0,0,0
20200320,PACE,1,0,0,0
20200320,PACW,1,0,0,0
20200320,PGE,1,0,0,0
20200320,PNM,1,0,0,0
20200320,PSCO,1,0,0,0
20200320,PSEI,1,0,0,0
20200320,SRP,1,0,0,0
20200320,SWPP,1,0,0,0
20200320,TEPC,1,0,0,0
20200320,WACM,1,0,0,0
20200320,WALC,1,0,0,0
20200321,AVA,1,0,0,0
20200321,AVRN,1,0,0,0
20200321,AZPS,1,0,0,0
20200321,BANC,1,0,0,0
20200321,BPAT,1,0,0,0
20200321,CISO,1,0,0,0
20200321,EPE,1,0,0,0
20200321,ERCO,1,0,0,0
20200321,IID,1,0,0,0
20200321,IPCO,1,0,0,0
20200321,LDWP,1,0,0,0
20200321,NEVP,1,0,0,0
20200321,NWMT,1,0,0,0
20200321,PACE,1,0,0,0
20200321,PACW,1,0,0,0
20200321,PGE,1,0,0,0
20200321,PNM,1,0,0,0
20200321,PSCO,1,0,0,0
20200321,PSEI,1,0,0,0
20200321,SRP,1,0,0,0
20200321,SWPP,1,0,0,0
20200321,TEPC,1,0,0,0
20200321,WACM,1,0,0,0
20200321,WALC,1,0,0,0
20200322,AVA,1,0,0,0
20200322,AVRN,1,0,0,0
20200322,AZPS,1,0,0,0
20200322,BANC,1,0,0,0
20200322,BPAT,1,0,0,0
20200322,CISO,1,0,0,0
20200322,EPE,1,0,0,0
20200322,ERCO,1,0,0,0
20200322,IID,1,0,0,0
20200322,IPCO,1,0,0,0
20200322,LDWP,1,0,0,0
20200322,NEVP,1,0,0,0
20200322,NWMT,1,0,0,0
20200322,PACE,1,0,0,0
20200322,PACW,1,0,0,0
20200322,PGE,1,0,0,0
20200322,PNM,1,0,0,0
20200322,PSCO,1,0,0,0
20200322,PSEI,1,0,0,0
20200322,SRP,1,0,0,0
20200322,SWPP,1,0,0,0
